emp_no,first_name,last_name,title,from_date,to_date
76937,Shuji,Matzat,Senior Staff,1993-04-03,1995-09-07
76943,Sanjoy,Poulakidas,Engineer,1995-07-18,2002-04-28
76971,Mabo,Spataro,Assistant Engineer,1992-06-19,1997-09-28
76978,Florina,Halloran,Assistant Engineer,1998-01-14,2001-07-19
76998,Tomoyuki,Mawatari,Senior Engineer,1995-08-03,1997-03-23
77004,Remzi,Janocha,Staff,1992-05-26,1994-10-31
77024,Fox,Ebeling,Engineer,1989-10-21,1991-03-10
77040,Yongdong,Gecseg,Technique Leader,1989-12-26,2002-04-12
77042,Pranas,Barbanera,Senior Engineer,1996-05-10,1999-10-13
77053,Lihong,Savasere,Senior Engineer,1998-07-18,2001-01-04
77064,Hauke,Simmen,Senior Staff,1991-01-02,1992-07-05
77078,Yannik,Vakili,Engineer,1995-11-20,2001-02-02
77083,Satoru,Vingron,Senior Staff,1990-01-11,1998-03-26
77092,Atilio,Baca,Staff,1987-09-20,1992-03-22
77107,Adhemar,Lupu,Staff,1998-06-05,2001-04-19
77116,Elrique,Staylopatis,Engineer,1991-01-03,1991-03-16
77168,Mihalis,Hofstetter,Staff,1997-03-20,1998-01-10
77183,Isaac,Schueller,Staff,1996-07-26,2001-06-14
77214,Fumitake,Kulisch,Staff,1992-09-11,1995-02-18
77230,Hyuncheol,Varman,Staff,1991-02-26,1995-02-28
77247,Rajmohan,Luiz,Engineer,1988-08-16,1990-04-08
77256,Sreekrishna,Zolotykh,Senior Engineer,1998-04-30,2002-05-26
77266,Junichi,Dechter,Engineer,1999-05-01,2000-06-11
77290,Sreenivas,Koblick,Engineer,1991-06-20,1999-04-23
77299,Kazuhisa,Beausoleil,Staff,1987-03-12,1989-02-07
77340,Bodh,Khalil,Engineer,1991-08-26,1998-10-05
77345,Jixiang,Klerer,Engineer,1992-01-13,1992-02-09
77351,Genta,Piveteau,Staff,1998-03-14,1998-09-04
77358,Sangeeta,Zaccaria,Senior Engineer,1999-11-07,2001-10-17
77366,Lobel,Zhang,Senior Engineer,1993-05-29,1995-04-03
77372,Waiman,Sgarro,Engineer,1996-05-03,1999-11-25
77375,Nalini,Markovitch,Staff,1992-02-07,1995-10-03
77416,Wayne,Kalorkoti,Senior Staff,1998-08-27,2001-03-01
77431,Malu,Neiman,Assistant Engineer,1986-04-18,1989-07-11
77454,Guttorm,Radhakrishnan,Staff,1997-02-23,2000-08-19
77484,Francesca,Setlzner,Engineer,1999-02-25,2002-07-11
77518,Manohar,Gruenwald,Staff,1996-09-18,2001-01-23
77527,Adit,McFarlan,Senior Staff,1990-03-02,1998-12-21
77543,Constantino,Cannard,Engineer,1995-10-01,1996-05-22
77557,Taisook,Khalid,Staff,1994-12-12,1996-09-01
77560,Alain,Waschkowski,Assistant Engineer,1993-11-27,1999-07-08
77564,Susumu,Matzen,Staff,1998-02-11,1999-11-27
77570,Ingemar,Vrecion,Engineer,2002-01-14,2002-03-22
77579,Shooichi,Mandelberg,Senior Staff,1986-04-05,2002-04-20
77585,Ennio,Rossi,Technique Leader,1996-09-09,2001-12-21
77605,Sastry,Brendel,Senior Staff,1993-09-30,1997-11-01
77631,Szabolcs,Kitsuregawa,Assistant Engineer,1995-10-13,2001-03-15
77690,Nahum,Thorensen,Senior Staff,1996-08-10,2001-10-21
77701,Marie,Kalorkoti,Staff,1986-10-10,1992-05-07
77706,Yinlin,Nitsch,Senior Staff,1999-03-17,2001-02-20
77739,Dulce,Krzyzanowski,Senior Engineer,1986-05-09,1994-03-30
77758,Manohar,Pelz,Senior Engineer,1992-04-03,1994-01-15
77767,Yuichiro,Mansanne,Engineer,1993-01-18,1994-02-23
77775,Hsiangchu,Varley,Staff,1987-01-19,1991-09-23
77786,Munehiro,Vieth,Staff,1990-11-08,1992-02-11
77804,Yonghong,Marzano,Senior Engineer,1986-11-27,1996-11-15
77825,Abdelghani,Talmor,Engineer,1994-12-03,1999-09-01
77828,Nikolaos,Cannane,Senior Staff,1988-06-01,2000-05-26
77861,Toshimo,Kleiser,Senior Engineer,1991-10-19,1995-11-11
77862,Marko,Leivant,Assistant Engineer,1998-04-30,2002-03-07
77879,IEEE,Luce,Assistant Engineer,1997-07-31,1998-09-02
77906,Zhensheng,Serre,Engineer,1988-01-11,1996-03-11
77927,Martien,Terlouw,Engineer,1989-11-05,1996-04-10
77942,Nalini,Georgakopoulos,Senior Staff,1993-07-09,1999-10-08
77946,Chaitali,Kawashima,Senior Engineer,1999-09-19,2001-02-25
77972,Bernardo,Dalphin,Senior Staff,1995-04-01,1998-05-04
77977,Hsiangchu,Butner,Assistant Engineer,1994-09-18,1996-07-30
77979,Shaowei,Veeraraghavan,Senior Engineer,1990-04-17,1994-12-10
77987,Lucian,Daescu,Senior Engineer,1996-03-06,2001-08-02
77990,Vincent,Carrere,Senior Engineer,1995-05-28,2001-05-08
78002,Phule,Naudin,Engineer,1997-03-05,1999-06-19
78025,Radoslaw,Rodiger,Engineer,1997-06-02,1999-03-26
78041,Tadanori,Zyda,Staff,1997-08-03,2001-08-15
78066,Palash,Matzke,Assistant Engineer,1993-07-17,2001-04-25
78074,Masaki,Geffroy,Staff,1994-01-23,1999-02-24
78105,Rosalie,Petereit,Engineer,1987-02-09,1991-07-11
78114,Zeljko,Mellouli,Senior Staff,1992-02-12,1992-06-30
78136,Nakhoon,Cronan,Assistant Engineer,1993-10-18,1994-12-27
78141,Conrado,Sankaranarayanan,Staff,1992-05-18,1993-11-05
78154,Dines,Fandrianto,Senior Engineer,1989-08-30,1990-07-19
78158,Shaibal,Wixon,Senior Engineer,1989-10-23,1991-02-28
78159,Claudi,Weedman,Staff,1998-10-15,1999-09-15
78163,Ult,Andreotta,Staff,1999-09-07,2002-06-09
78170,Gift,Koyama,Technique Leader,1991-10-25,1999-02-19
78187,Martial,Naumovich,Engineer,1998-06-24,2001-12-07
78189,IEEE,Gischer,Staff,1986-10-17,1986-12-30
78200,Brigham,Verhoeff,Engineer,1997-08-10,2000-02-26
78243,Moti,Uhrik,Engineer,1992-12-20,1997-03-29
78259,Masadi,Schlenzig,Engineer,1998-08-26,2002-04-09
78268,Munehiko,Danlos,Senior Staff,1997-10-04,2001-09-04
78333,Roselyn,Krupka,Senior Engineer,1987-11-12,2002-04-19
78347,Arne,Francisci,Engineer,1993-04-29,1997-11-22
78353,Jongsuk,Luders,Senior Engineer,1987-12-13,2000-01-05
78382,Christoper,Constantine,Staff,1997-09-11,2000-12-15
78383,Junsik,Melter,Senior Engineer,1998-09-17,1998-10-18
78413,Toshimi,Jenevein,Staff,1988-01-17,1991-05-13
78443,Yongdong,Schahn,Senior Engineer,1995-12-03,1996-08-09
78465,Demin,Cappelletti,Senior Engineer,1986-11-23,1988-12-03
78490,Subhash,Isaac,Engineer,1992-03-20,1995-11-22
78498,Anoosh,Yamaashi,Senior Staff,1993-11-04,1997-11-19
78521,Jianwen,Onuegbe,Senior Engineer,1996-07-04,2001-08-20
78525,Shuichi,Muntz,Senior Staff,1997-06-25,2000-11-26
78548,Xiaoqiang,Boissier,Engineer,1996-06-16,2000-03-30
78570,Phuoc,Harbusch,Senior Staff,1991-07-21,1999-08-07
78572,Vugranam,Skrikant,Senior Staff,1997-10-08,2000-04-23
78586,Valdiodio,Shokrollahi,Engineer,1995-02-22,2001-09-25
78596,Geoffrey,Daescu,Staff,1997-09-29,1999-08-03
78602,Steve,Masamoto,Staff,1989-09-27,1990-08-11
78641,Kyoichi,Kemmerer,Senior Engineer,1998-07-20,2001-02-15
78665,Bezalel,Monarch,Engineer,1989-03-02,1992-10-06
78667,Shahab,Bahk,Staff,1996-03-05,1996-06-18
78687,Yifei,Reghbati,Technique Leader,1996-08-20,1999-02-14
78694,Ingmar,Matzel,Engineer,1998-01-13,2001-09-19
78703,Charlene,Parhami,Senior Staff,1995-09-05,1995-10-21
78705,Urs,Garnier,Staff,1998-11-26,2000-05-27
78719,Sverrir,Pillow,Senior Staff,1994-07-26,1996-01-01
78725,Yakichi,Scallan,Senior Staff,1994-01-18,1995-08-27
78744,Shichao,Tempesti,Engineer,1986-10-21,1988-10-12
78763,Odinaldo,Kandlur,Staff,1996-09-14,2000-02-01
78789,Sadegh,Gini,Staff,1985-08-03,1993-07-11
78799,Yuchang,Broder,Staff,1993-08-17,1996-03-03
78832,Sumali,Hagimont,Engineer,1999-01-23,2002-05-16
78854,Ottavia,Vanwelkenhuysen,Senior Staff,1999-01-31,1999-11-06
78880,Mantis,Aloia,Staff,1997-01-01,1997-09-26
78898,Shahid,Savasere,Senior Staff,1993-09-12,1996-11-17
78916,Lihong,Gire,Senior Staff,1986-12-09,1990-07-29
78924,Khue,Luft,Senior Engineer,1994-12-01,1999-08-24
78963,Shigeichiro,Marzano,Senior Engineer,1997-09-12,2002-02-17
78969,Dietrich,Eterovic,Senior Staff,1996-06-25,2002-04-22
78996,Jaber,Jahnichen,Staff,1986-09-01,1989-09-20
79046,Aloys,Schiper,Senior Staff,1994-04-09,1994-10-21
79051,Froduald,Coullard,Engineer,1997-02-22,1999-02-26
79060,Fay,Quittner,Engineer,1991-06-09,1992-08-16
79063,Foong,Pleszkun,Engineer,1998-12-23,1999-11-26
79070,DeForest,Auria,Staff,1996-09-23,2000-06-07
79077,Shay,Melichar,Staff,1994-01-31,1995-02-24
79089,Baocai,Pusterhofer,Senior Staff,1999-01-30,2001-04-08
79116,Aiman,Salvesen,Senior Staff,1985-10-14,1987-02-16
79124,Hatsukazu,Pearson,Senior Staff,2001-12-23,2002-02-17
79149,Steve,Sichman,Senior Engineer,1996-07-21,1996-09-06
79152,Barun,Rubsam,Senior Staff,1995-07-29,2001-06-02
79173,Kazunori,Shrader,Staff,1997-07-02,1998-12-02
79182,Tze,Deverell,Senior Staff,2000-08-25,2000-12-26
79192,Yucel,Marchesini,Engineer,1999-11-22,2001-04-01
79195,Piyush,Vanwelkenhuysen,Senior Engineer,2000-10-01,2001-10-30
79272,Jongsuk,Rodite,Staff,1996-02-10,1997-05-22
79298,Sariel,Bennet,Staff,1993-09-17,1995-06-19
79303,Toong,Strandh,Engineer,1987-06-17,1990-04-30
79306,Snehasis,Perri,Staff,1997-01-14,1997-11-05
79325,Adel,Roohalamini,Senior Staff,2001-06-16,2002-02-11
79334,Heng,Speek,Senior Staff,1997-12-23,2001-12-18
79365,Saniya,Redmiles,Senior Staff,1997-03-18,2002-07-19
79374,Lorien,Jarecki,Engineer,1985-11-21,1990-08-09
79382,Chiranjit,Iwayama,Senior Engineer,1986-10-20,2001-09-07
79395,Marc,Karlin,Staff,1991-08-01,1992-03-18
79420,Szabolcs,Meszaros,Senior Staff,1993-10-03,2000-06-12
79440,Boalin,Grandbois,Staff,1995-02-12,2000-10-11
79466,Roddy,Henders,Engineer,1993-11-19,1995-12-27
79476,Moss,Tischendorf,Engineer,1990-10-12,1991-05-29
79493,Vidya,Varman,Senior Staff,1998-05-19,2000-03-11
79496,Theron,Radwan,Staff,1993-07-19,1998-10-29
79538,Elvis,Melton,Senior Staff,1996-09-03,2001-03-12
79574,Mariusz,Terlouw,Engineer,1996-03-18,1997-09-22
79586,Marsja,Weedman,Senior Staff,2000-11-08,2001-07-21
79595,Arco,Marwedel,Senior Engineer,2000-02-24,2000-04-21
79624,Filipe,Nilsson,Engineer,1989-02-13,1989-12-17
79636,Eric,Swen,Engineer,1992-12-27,1997-02-06
79673,Jacqueline,Daescu,Senior Staff,1999-08-23,2000-09-17
79683,Narain,Winter,Staff,1995-03-27,1997-04-15
79686,Petter,Edelhoff,Staff,1992-07-07,1992-12-01
79705,Munenori,Valiente,Senior Engineer,1987-03-15,2002-04-07
79714,Kiam,Avouris,Staff,1989-07-24,1992-06-09
79731,Chanjung,Yemenis,Staff,1995-02-02,2001-12-13
79753,Fabrizio,Thorelli,Staff,1993-06-20,1993-11-21
79768,Shir,Sabnani,Senior Staff,1999-05-19,2001-12-12
79785,Moriyoshi,Roisin,Assistant Engineer,1990-08-29,1994-03-24
79807,Elgin,Barriga,Staff,1997-02-01,1998-11-04
79832,Irene,Benaini,Technique Leader,1999-10-19,2000-12-30
79843,Dipayan,Dalphin,Staff,1999-10-12,2001-04-21
79866,Surveyors,Imataki,Engineer,1992-04-04,1992-08-20
79874,Duri,Lanteri,Senior Staff,1999-07-12,2001-09-30
79882,Parke,Stamatiou,Engineer,1987-10-17,1992-08-09
79889,Rance,Massonet,Engineer,1992-04-30,1998-09-22
79909,Thodoros,Kamble,Engineer,1996-07-23,2000-11-22
79923,Mokhtar,Melski,Assistant Engineer,1991-07-15,1991-11-04
79926,Jiann,Cusworth,Engineer,1986-08-28,1994-12-09
79927,Satyanarayana,Bazzichi,Senior Staff,1992-10-28,2000-08-27
79933,Bouchung,Thisen,Senior Staff,1996-02-21,1997-01-05
79935,Nahum,Ghazalie,Senior Staff,1986-11-20,1989-06-29
79965,Sandeepan,Asser,Senior Engineer,1995-02-06,2000-01-03
79978,Miquel,Pileggi,Engineer,1997-08-26,1998-08-07
79994,Hinrich,Steinauer,Staff,1997-02-03,1997-04-28
80011,Ung,Honiden,Senior Engineer,2000-09-13,2001-09-19
80063,Arie,Hoogerwoord,Staff,1988-07-09,1989-12-14
80082,Shaleah,Salverda,Staff,1986-06-25,1992-11-02
80089,Luisa,Birch,Engineer,1985-07-01,1989-05-01
80104,Masami,Oehlmann,Senior Engineer,1992-07-20,1996-04-12
80170,Udaiprakash,Schiper,Senior Engineer,1990-07-27,1992-01-20
80192,Branimir,Kalsbeek,Staff,1992-08-14,1997-01-23
80201,Abdulah,Cochrane,Senior Engineer,1998-09-18,2000-05-02
80215,Ranga,Ranon,Senior Engineer,1988-10-28,1991-04-03
80216,Tristan,Heiserman,Senior Engineer,1992-03-09,2000-02-12
80218,Rosalyn,Masada,Senior Engineer,1987-10-05,1988-12-20
80236,Ute,Underwood,Assistant Engineer,1994-07-23,1996-09-23
80262,Duro,Gewali,Senior Engineer,1997-04-21,2001-12-19
80268,Shietung,Vitiello,Senior Engineer,1996-10-11,2001-10-13
80300,Prasadram,Vernadat,Technique Leader,1989-03-02,1990-07-31
80303,Henk,Schlegelmilch,Staff,1993-03-13,2000-03-02
80321,Fai,Terlouw,Senior Staff,1995-03-04,2002-03-08
80350,Miomir,Hooghiemstra,Engineer,1999-12-28,2002-02-09
80351,Peer,Coors,Staff,1986-07-28,1990-02-21
80360,Weijing,Beetstra,Senior Staff,1998-01-19,1998-03-27
80433,Hideo,Cronin,Technique Leader,1990-10-05,1996-08-26
80440,Ronnie,Krichel,Staff,1996-10-13,2001-03-17
80449,Dines,Kamber,Engineer,1985-08-08,1987-10-12
80464,Randi,Erie,Senior Engineer,1992-09-22,1997-11-12
80514,Ferdinand,Montemayor,Staff,1990-06-06,1995-03-19
80525,Yannik,Tanemo,Staff,1997-01-03,2001-02-23
80536,Adel,Hebden,Senior Engineer,1992-01-09,1995-06-01
80579,Billie,Schnabel,Senior Staff,1988-03-19,1990-01-29
80655,Shichao,Flowers,Senior Staff,1991-02-05,1993-06-29
80677,Rasikan,Gelosh,Technique Leader,1986-07-10,1991-01-05
80710,Vitali,Hatcliff,Engineer,1993-02-08,1996-02-12
80727,Margo,Remmers,Senior Staff,1997-06-29,1997-09-04
80736,Weiru,Thiria,Engineer,1996-01-16,1999-06-06
80754,Baoqiu,Zockler,Senior Staff,1994-09-03,2000-08-15
80763,Bader,Merro,Senior Staff,1987-12-19,2000-09-13
80814,Baziley,Vecchio,Engineer,1996-01-03,1998-02-07
80822,Marsal,Byoun,Staff,1986-01-24,1986-12-03
80841,Tomofumi,Perng,Engineer,1995-10-17,1997-04-09
80855,Yechiam,Schonegge,Senior Staff,1992-08-10,2001-10-12
80864,Radhia,Birnbaum,Senior Staff,1989-01-08,2000-01-06
80928,Tadanori,Boguraev,Senior Staff,2001-11-10,2002-04-05
80931,Breannda,Garigliano,Senior Engineer,1992-10-26,1994-05-09
80958,Geoffry,Prenel,Senior Engineer,1992-10-01,1998-04-30
80976,Kwangyoen,Shimshoni,Technique Leader,1996-03-04,1999-01-06
80983,Akhilish,Makinen,Senior Engineer,1995-03-30,1999-08-01
80997,Krister,Viele,Engineer,1997-03-14,2001-03-12
81006,Atreye,Pagter,Senior Staff,1987-02-20,1993-03-05
81031,Fumiya,Bennet,Senior Staff,1985-11-07,1996-12-19
81040,Kazuhito,Merey,Senior Staff,1991-08-18,1998-07-11
81049,Takahito,Claffy,Senior Staff,1995-02-02,1997-05-31
81067,Ult,Foote,Staff,1992-11-30,2001-01-04
81077,Satoru,Vitiello,Staff,1998-10-05,2002-07-27
81082,Ayakannu,Bellmore,Engineer,1994-02-28,2001-01-20
81104,Marc,Grabner,Technique Leader,1985-02-06,2000-02-23
81106,Haldon,Ginesta,Technique Leader,1997-01-05,1998-06-22
81129,Magy,Bade,Engineer,1999-02-24,2000-04-14
81148,Zhigen,Gill,Staff,1999-12-01,2001-08-04
81157,Aleksander,Zykh,Staff,1999-12-03,2000-05-24
81168,Shigehiro,Braccini,Staff,1990-09-07,1991-01-18
81176,Parto,Niizuma,Technique Leader,1988-04-04,1989-07-25
81222,Vivian,Homond,Staff,1991-08-25,1992-07-29
81236,Boguslaw,Walstra,Staff,1991-04-16,1992-09-05
81250,Jixiang,Zweizig,Staff,1987-06-21,1987-12-07
81261,Marin,Garnham,Senior Engineer,1993-11-06,1995-09-04
81309,Maha,Engberts,Engineer,1995-10-15,2001-06-05
81315,Martine,Stassinopoulos,Engineer,1998-06-09,2001-12-27
81347,Susanne,Serra,Engineer,1986-10-09,1992-11-04
81363,Selwyn,McAffer,Senior Staff,1990-04-11,1995-01-30
81375,Chuanti,dAstous,Senior Engineer,1998-01-10,2001-04-02
81465,Shalesh,Angiulli,Senior Engineer,1998-06-02,1999-02-09
81476,Jiafu,Munos,Senior Staff,1991-03-14,2002-03-04
81488,Barun,Ratnakar,Staff,1996-11-20,1998-11-17
81500,Aran,Katzenelson,Senior Staff,1996-04-29,2000-08-05
81512,Kenton,Leppanen,Engineer,1993-03-13,1998-04-16
81519,Udi,Jumpertz,Senior Staff,1993-07-20,1994-06-08
81540,Emran,Manderick,Senior Staff,1994-11-15,1995-05-12
81558,Xiaoheng,Varman,Senior Staff,1997-06-11,2001-12-10
81585,Aris,Shumilov,Senior Staff,1995-06-13,1998-10-13
81610,Abdulah,Stifter,Senior Engineer,1990-07-08,1997-10-18
81620,Udaiprakash,Takkinen,Senior Engineer,1999-02-20,2001-07-10
81622,Shaunak,Perl,Senior Staff,1994-10-02,1998-03-02
81636,Tomokazu,Koshiba,Senior Staff,1991-08-10,1996-09-25
81677,Valeri,Heydon,Senior Staff,1993-11-12,1997-07-27
81711,Shridhar,Baumann,Engineer,1997-06-06,1997-09-21
81718,Koldo,Laurillard,Senior Staff,1988-12-13,1998-12-11
81726,Yuqun,Kusakabe,Staff,1995-02-18,1995-03-26
81732,Hercules,Turnbull,Senior Staff,1995-05-16,1999-12-26
81744,KayLiang,Cochrane,Engineer,1996-02-16,1996-11-27
81745,Fuqing,Veldwijk,Senior Staff,1996-12-21,1998-10-21
81748,Jianhao,Stiles,Engineer,1994-03-12,1994-10-17
81750,Suzette,Schlegelmilch,Senior Engineer,1997-04-16,1998-08-24
81791,Jixiang,Masand,Senior Staff,1996-10-09,1997-08-28
81794,Kenroku,Kaiser,Staff,2000-01-25,2000-11-23
81801,Constantino,Jayawardene,Senior Engineer,1997-01-27,1998-06-07
81827,Huai,Gluchowski,Technique Leader,1986-09-04,1988-11-29
81832,Woody,Gadepally,Staff,1996-02-12,2002-04-03
81863,Arunachalam,Scharstein,Engineer,1996-03-16,1998-04-18
81885,Aamod,Walston,Engineer,1994-11-30,1996-04-02
81894,Limsoon,Murtagh,Staff,1986-08-17,1990-07-05
81906,Diederik,Olano,Staff,1997-08-13,1999-06-26
81928,Moie,Azevdeo,Staff,1989-05-23,1991-04-09
81934,Bilhanan,Riexinger,Engineer,1997-05-14,1999-07-22
81937,Hironoby,Melichar,Senior Engineer,1988-04-20,1998-04-06
81944,Matk,Valtorta,Senior Staff,1994-11-16,1995-07-11
81966,Shahid,Avouris,Senior Engineer,2000-02-17,2000-03-07
81985,Candida,Reeken,Technique Leader,1987-09-12,1990-09-11
82037,Shahar,Streit,Senior Engineer,1986-11-30,1993-03-17
82043,Jeane,Pesch,Senior Engineer,2000-02-20,2000-05-12
82084,Subhankar,Servi,Technique Leader,1999-05-29,2001-04-14
82091,Jovan,Erez,Staff,1993-07-26,1994-11-08
82100,Lucian,Melton,Senior Engineer,1998-02-13,2002-05-11
82106,Masaki,Salvesen,Engineer,1992-10-14,1992-12-05
82113,Xudong,Oppitz,Engineer,1998-10-17,1999-03-03
82130,Maia,Nergos,Senior Staff,1995-01-04,1995-08-01
82140,Shem,Peir,Staff,1985-08-10,1989-07-31
82152,Doohun,Ferretti,Senior Engineer,1996-02-10,2001-03-10
82164,Rimon,Staylopatis,Engineer,1997-10-02,1999-02-21
82177,IEEE,Vilarrasa,Senior Engineer,1991-09-20,2001-05-03
82197,Make,Guenter,Engineer,1986-12-15,1987-03-20
82256,Jacopo,Henseler,Senior Engineer,1995-02-05,2000-12-10
82270,Becky,Maksimenko,Technique Leader,1993-03-26,1995-10-02
82307,Elliott,Sridhar,Engineer,1988-08-10,1992-10-31
82315,Paris,Apsitis,Engineer,1987-12-29,1991-09-27
82322,Mitsuyuki,Setlzner,Staff,1997-11-23,2001-10-02
82333,Kousuke,Coombs,Engineer,1992-07-11,1994-07-05
82341,Naftali,Czap,Engineer,1993-08-19,1994-04-30
82343,Dzung,Tagansky,Senior Engineer,1996-10-31,1996-11-01
82369,Sanjoy,Terlouw,Staff,1995-09-18,1999-01-15
82392,Susuma,Beznosov,Senior Staff,1994-11-10,1997-07-08
82401,Fen,Ruemmler,Senior Staff,1993-11-15,1996-01-28
82406,Kenroku,Siepmann,Engineer,1994-05-23,1994-07-29
82447,Dhritiman,Munck,Staff,1993-12-28,1994-08-01
82458,Barun,Peres,Senior Staff,1994-11-23,1999-05-28
82466,Serge,Brookner,Staff,1988-08-24,1989-08-01
82498,Jianwen,Bojadziev,Technique Leader,1987-09-05,1998-02-17
82527,Xiadong,Melski,Senior Engineer,1997-12-23,1999-08-06
82543,Adib,Hebert,Staff,1996-08-19,1998-05-21
82551,Luise,Ritzmann,Assistant Engineer,1996-03-12,1998-01-04
82558,Munehiko,Hofstetter,Senior Staff,1996-09-28,2000-01-20
82599,Yefim,Conta,Assistant Engineer,1999-04-15,2000-12-11
82604,Goncalo,Hertweck,Staff,1992-11-21,1998-01-21
82609,Kazuhide,Marzano,Senior Staff,1992-06-02,1992-11-08
82614,Hiroyasu,Segond,Senior Staff,1991-12-05,1996-08-28
82631,Shunichi,Bugrara,Staff,1987-01-20,1992-09-09
82648,Persi,Azuma,Engineer,1994-05-30,1998-01-19
82652,Woody,Takanami,Staff,1997-09-13,2002-05-18
82663,Doowon,Baaz,Senior Staff,1998-07-04,1999-04-16
82670,Guttorm,Nyanchama,Senior Engineer,1989-02-25,1997-12-04
82677,Adil,Decaestecker,Staff,1992-06-03,1994-09-23
82686,Dung,Mersereau,Staff,1992-01-03,1994-04-26
82700,Alagu,Schiper,Senior Engineer,1989-06-04,1995-06-21
82706,Saniya,Syrzycki,Staff,1996-06-20,1999-08-12
82723,Maya,Azumi,Engineer,1999-08-04,1999-09-11
82755,Takahira,Barriga,Staff,1985-10-04,1989-03-19
82796,Bilhanan,Verhaegen,Staff,1987-03-27,1994-07-29
82803,Duri,Waterhouse,Engineer,1999-12-06,2000-02-11
82824,Gopalakrishnan,Wiegley,Technique Leader,1985-06-11,1993-07-10
82831,Bader,Melski,Senior Staff,1986-09-13,1995-12-20
82859,Erez,Gluchowski,Senior Engineer,1997-10-25,1999-05-25
82862,Christfried,Ligten,Senior Engineer,1989-04-28,1998-10-23
82866,Sampalli,Morrow,Staff,1998-03-14,1998-09-06
82889,Arif,Farrag,Staff,1997-01-16,1999-06-12
82898,Ziyad,Kawashima,Senior Staff,2000-08-23,2001-04-15
82901,Susanna,Spieker,Engineer,1995-07-05,1999-09-28
82906,Kristinn,Schwartzburd,Senior Staff,1990-04-06,1994-06-15
82913,Luerbio,Gammage,Senior Engineer,1986-01-31,1995-03-18
82930,Pramod,Denna,Staff,1999-10-14,1999-11-23
82956,Sudhanshu,Sundgren,Senior Staff,1994-08-03,1999-05-04
82961,Kendra,McClure,Staff,1999-03-10,1999-04-14
82986,Fumiko,Cools,Staff,1998-07-25,2000-08-19
82997,Ramachenga,Zlotek,Assistant Engineer,1993-11-17,1997-05-03
83006,Miyeon,Pelz,Senior Staff,1986-10-18,2001-10-28
83007,Zengping,Tsukuda,Engineer,1992-02-06,1995-01-16
83019,Keiichiro,Ozery,Senior Staff,1995-12-27,1998-11-21
83021,Mohan,Godskesen,Senior Engineer,2001-01-08,2001-09-30
83023,Kensei,McDermid,Senior Staff,1997-01-07,1997-06-01
83044,Harngdar,Schlenzig,Staff,1998-05-28,1999-01-12
83071,Nidapan,Ranft,Senior Staff,1992-10-02,1996-08-17
83126,Marla,Khamsi,Senior Engineer,1994-02-08,1997-08-19
83131,Guoxiang,Falco,Senior Staff,1998-08-15,1999-04-17
83142,Yuguang,Plavsic,Staff,1997-12-03,1999-01-29
83169,Tsz,Buescher,Staff,1987-01-28,1991-12-18
83178,Jamaludin,Fujisawa,Engineer,1997-01-15,1997-11-22
83238,Masako,Schwaller,Staff,1997-07-15,1999-01-01
83242,Suebskul,Chenney,Senior Staff,1992-10-05,2001-02-26
83259,Kristin,Felder,Senior Staff,1991-09-23,1992-04-06
83268,Sailaja,Rikino,Engineer,1998-06-29,1999-05-31
83273,Berna,Sidhu,Staff,1992-03-25,1999-01-26
83279,Syozo,Beeson,Engineer,1997-02-12,1998-09-04
83288,Kwangsub,Haraldson,Engineer,1991-07-27,1998-10-08
83305,Chanjung,Stanfel,Engineer,1997-10-31,1999-01-29
83322,Yahiko,Delgrange,Technique Leader,1999-03-29,1999-11-08
83337,Shuichi,Schrift,Staff,1999-01-10,2002-02-13
83397,Kazuhira,Remmers,Staff,1997-09-03,2000-05-27
83435,Morris,Fargier,Staff,1989-04-16,1994-06-04
83453,Rutger,Aloia,Engineer,1997-01-05,1999-07-03
83470,Marsal,Papsdorf,Technique Leader,1994-03-18,1996-03-13
83488,Uzi,Gente,Assistant Engineer,1989-10-28,1993-07-11
83552,Mana,Zlotek,Engineer,1997-08-15,1997-11-07
83560,Alagu,Einsfeld,Engineer,1997-06-24,1997-08-20
83566,Subir,Lipner,Senior Staff,1997-11-27,1998-03-07
83569,Jiafu,Peroz,Senior Engineer,1991-08-18,1994-11-29
83582,Moie,Serna,Engineer,1996-05-11,1997-02-15
83589,Sorina,Streng,Senior Engineer,1992-03-16,1997-01-01
83597,Sajjan,Llado,Senior Staff,1998-04-18,2001-03-29
83598,Cullen,Wynblatt,Senior Staff,1993-12-21,2000-08-27
83605,Persi,Fordan,Engineer,1995-12-25,1999-08-07
83630,Mark,Magalhaes,Engineer,1996-08-17,1998-03-20
83649,Joydip,Soloway,Assistant Engineer,1990-06-04,1992-01-26
83655,Qiwen,Kinley,Engineer,1992-04-10,1995-12-21
83665,Horward,Knightly,Staff,1988-11-26,1992-11-07
83680,Jaques,Antonakopoulos,Senior Staff,1996-08-04,1999-07-07
83691,Siamak,Luga,Engineer,1988-09-01,1996-02-01
83695,Susanna,Kavvadias,Staff,1999-07-08,2000-09-05
83702,Hirochika,Parascandalo,Staff,1989-11-18,1993-01-06
83725,Abdulah,Asmuth,Senior Engineer,1993-01-27,1996-04-04
83726,Premsyl,Chiola,Staff,1997-07-08,2000-04-06
83745,Odoardo,Mitzlaff,Technique Leader,1989-01-12,2002-07-21
83750,Zsolt,Gulik,Engineer,1996-04-06,1996-10-22
